"CODE_IRIS","annee","prix_m2_med","prix_m2_mean","n_ventes"
"930490101",2024,3887.62032085561,14914.500385177,44
"930490101",2025,4029,3727.9101136799,11
"930490102",2020,3693.75361480625,3838.40518450986,20
"930490102",2021,3954.54545454545,4144.40000241117,39
"930490102",2022,3718.59296482412,4333.96643239357,35
"930490102",2023,3404.16666666667,4239.91790870936,29
"930490102",2024,3240.22346368715,3271.33408497467,17
"930490102",2025,3147.72727272727,3343.31524292588,12
"930490103",2020,3259.49160447761,5702.61020404603,14
"930490103",2021,6068.18181818182,12345.5335521227,43
"930490103",2022,4350.24432308135,4508.05404059953,46
"930490103",2023,4191.63564929694,4718.36919592537,16
"930490103",2024,4361.22526636225,4383.2804672625,20
"930490103",2025,4513.88888888889,4594.21011866601,6
"930490104",2020,3861.7713638936,3813.23895254611,20
"930490104",2021,3913.9716761784,4173.81609470845,30
"930490104",2022,4391.44736842105,4992.42229541087,38
"930490104",2023,4116.27906976744,3952.79241582412,25
"930490104",2024,3360.18907563025,3595.51972653397,26
"930490104",2025,3559.9294947121,3733.15445251308,10
"930490105",2021,9449.61240310077,9449.61240310077,2
"930490105",2022,6647.72727272727,10757.8370816176,3
"930490105",2023,6224.41860465116,7819.33258044727,3
"930490105",2025,24418.6046511628,24418.6046511628,1
"930490106",2020,4544.08171057656,4488.28210830311,26
"930490106",2021,5423.26951399116,12245.5814658315,62
"930490106",2022,5555.55555555556,5667.98776201779,57
"930490106",2023,5555.55555555556,5994.03286849274,43
"930490106",2024,4500,4548.21211782675,45
"930490106",2025,5000,6626.74214736261,11
"930490107",2020,7142.85714285714,36809.1554209285,31
"930490107",2021,6397.56666666667,38737.8471641881,73
"930490107",2022,6609.0367965368,10284.5403846037,108
"930490107",2023,6714.28571428571,28303.205894932,59
"930490107",2024,5523.25581395349,8409.11736035729,49
"930490107",2025,4164.89361702128,4415.96094245451,10
"930490108",2020,5441.17647058824,6305.58690054147,37
"930490108",2021,5116.34615384615,4882.00957285968,44
"930490108",2022,5348.48484848485,5574.18503954009,37
"930490108",2023,6045.27777777778,6668.60882009861,24
"930490108",2024,4793.10344827586,5816.68657266152,31
"930490108",2025,5054.94505494505,5497.30862423145,10
"930490109",2020,5241.37931034483,8339.3662478562,25
"930490109",2021,4760,5246.26311210126,48
"930490109",2022,5147.05882352941,5092.4033890397,73
"930490109",2023,5138.88888888889,7811.90257084904,47
"930490109",2024,4589.53834698436,4742.77771508447,20
"930490109",2025,4571.42857142857,6530.71659894236,13
"930500101",2020,3875,3915.94621482257,15
"930500101",2021,4836.12804878049,4836.12804878049,2
"930500101",2023,3878.78787878788,4233.49776838149,3
"930500101",2024,4983.60655737705,4983.60655737705,1
"930500102",2020,3850.89285714286,3953.15193899893,46
"930500102",2021,3908.04597701149,4404.8616334369,73
"930500102",2022,4165.40948275862,4477.82579936383,70
"930500102",2023,4796.875,30147.938828114,71
"930500102",2024,3816.30481055768,3958.78273999111,38
"930500102",2025,3600,3676.17378298848,21
"930500103",2020,2981.48148148148,2965.83577017386,6
"930500103",2021,3630.32454361055,3654.98054697986,22
"930500103",2022,3801.4880952381,3904.70387371892,24
"930500103",2023,3500,3750.96123714439,15
"930500103",2024,2861.57241959218,2994.68178400669,10
"930500103",2025,3153.81493506494,3029.91730950675,6
"930500104",2020,4161.45833333333,5044.08417672094,22
"930500104",2021,4457.83214871514,5145.29289293919,72
"930500104",2022,4333.33333333333,5029.47608690754,39
"930500104",2023,4088.23529411765,6918.04578530994,31
"930500104",2024,3708.33333333333,3692.50710106886,21
"930500104",2025,4000,3765.4241183653,7
"930500105",2020,3846.15384615385,3686.48654550111,27
"930500105",2021,3931.03448275862,4042.81421016899,53
"930500105",2022,3800,3833.82855950925,47
"930500105",2023,3478.26086956522,3551.15780047358,35
"930500105",2024,6690.14084507042,12017.7575702975,55
"930500105",2025,3907.08502024291,3742.08576557557,14
"930500106",2020,4187.5,4555.31210094254,5
"930500106",2021,4019.84126984127,4518.38544487417,30
"930500106",2022,3792.85714285714,3901.63420858698,20
"930500106",2023,4078.94736842105,5168.38769289633,17
"930500106",2024,3253.1746031746,3974.23309019924,11
"930500106",2025,3465,3580.71561958117,7
"930500107",2020,3421.24025974026,3260.75458480742,34
"930500107",2021,3059.70149253731,3458.68012753328,51
"930500107",2022,2842.91725105189,2950.43777974041,30
"930500107",2023,2847.82608695652,3335.06423596964,28
"930500107",2024,2719.04315196998,3095.66578647921,18
"930500107",2025,2546.43449419569,2573.73828085732,14
"930500109",2021,2347.82608695652,2260.01967517698,9
"930500109",2022,1271.53846153846,1604.48511634868,13
"930500109",2023,2190.90909090909,2239.54107432471,5
"930500109",2024,1828.74354561102,1828.74354561102,2
"930500109",2025,1678.50995820015,1678.50995820015,2
"930500110",2020,1705.05398216242,1705.05398216242,2
"930500110",2021,2275.36231884058,2267.4608082622,27
"930500110",2022,2402.91601187358,2265.43770078525,18
"930500110",2023,2377.77777777778,2297.5626354949,13
"930500110",2024,2166.66666666667,2218.10862245645,11
"930500110",2025,2071.07843137255,1862.17910859123,4
"930500111",2020,2187.5,2176.95586671022,8
"930500111",2021,2293.08005427408,2246.94785660338,12
"930500111",2022,2598.48484848485,2622.37707882536,12
"930500111",2023,2439.0243902439,2288.58710439958,15
"930500111",2024,2189.0243902439,2110.67501649845,16
"930500111",2025,1897.95454545455,2065.62392578605,7
"930500112",2020,3696.24076974715,3698.3410574706,22
"930500112",2021,3967.69896769897,3910.14439837912,46
"930500112",2022,4194.79166666667,5226.90181570619,40
"930500112",2023,4250,4497.97447998046,25
"930500112",2024,3645.64986334649,5308.63789253502,32
"930500112",2025,4475,4881.61948578604,11
"930500113",2020,2543.85964912281,2536.85519769573,4
"930500113",2021,2561.40350877193,2359.16179337232,9
"930500113",2022,2612.93859649123,2742.06271275203,6
"930500113",2023,3245.61403508772,3934.557068952,3
"930500113",2024,2268.65671641791,3618.46711859804,3
"930500113",2025,2368.42105263158,2368.42105263158,1
"930500114",2020,3970.43548387097,4176.33285726079,75
"930500114",2021,4226.98412698413,6912.71384407201,120
"930500114",2022,3970.58823529412,3637.89677306867,27
"930500114",2023,4500,7186.18563247029,22
"930500114",2024,3693.69369369369,3993.79629242027,25
"930500114",2025,3846.15384615385,4794.88186396178,7
"930500115",2020,2884.3537414966,2884.3537414966,1
"930500115",2021,4217.69811320755,4217.69811320755,2
"930500115",2022,6675,6675,1
"930500115",2023,47297.2972972973,40969.9106089778,18
"930500115",2025,2985,2985,1
"930510101",2020,5000,5643.83036592036,49
"930510101",2021,5113.63636363636,5365.81675872436,95
"930510101",2022,5460.2688172043,6343.98540108016,138
"930510101",2023,5298.24561403509,13263.4279224721,90
"930510101",2024,5187.00757575758,5855.60680058457,50
"930510101",2025,5250,7205.07006230918,27
"930510102",2020,4883.72093023256,4962.98732322464,43
"930510102",2021,5000,5266.19674402835,115
"930510102",2022,5093.33333333333,5283.83652756909,97
"930510102",2023,4647.88732394366,4698.9033029278,41
"930510102",2024,4802.32558139535,7451.86846923018,41
"930510102",2025,4775.2880921895,4751.03158706151,18
"930510103",2020,4795.25252525252,4748.51092126114,54
"930510103",2021,5139.20454545455,10772.0484620487,110
"930510103",2022,5155.95674603175,5074.29048022304,66
"930510103",2023,4885.41666666667,4878.4274713799,46
"930510103",2024,5088.46153846154,5012.09566271908,26
"930510103",2025,4635.13513513513,4441.75967234021,15
"930510105",2020,4780.14592933948,4655.40289253785,72
"930510105",2021,4624.52250712251,4568.85685600803,130
"930510105",2022,5166.66666666667,5374.10491505983,137
"930510105",2023,4956.038647343,8315.20380641121,102
"930510105",2024,4863.01369863014,5499.47418712727,83
"930510105",2025,5033.33333333333,4908.33687331275,29
"930510106",2020,4596.77419354839,4799.33269610406,41
"930510106",2021,5000,5850.59315358054,77
"930510106",2022,5213.63636363636,5461.64553749784,118
"930510106",2023,5113.63636363636,5301.49570381116,73
"930510106",2024,4829.77777777778,4752.72967646604,47
"930510106",2025,4987.65432098765,4995.03426790615,23
"930510201",2020,4545.45454545455,4759.12234056353,25
"930510201",2021,4888.88888888889,5110.17131321871,85
"930510201",2022,4112.14953271028,3977.59513995906,65
"930510201",2023,3445.19046314059,3570.24360713179,52
"930510201",2024,3560.43956043956,3566.44936209598,29
"930510201",2025,4307.0652173913,4336.117969234,10
"930510202",2020,4669.68325791855,5262.58433394232,42
"930510202",2021,4658.8649122807,5148.2605908742,80
"930510202",2022,5040.61855670103,6009.95690092653,76
"930510202",2023,4657.02003878475,5470.67833749914,46
"930510202",2024,4330.54812834225,4868.82188460445,58
"930510202",2025,4214.28571428571,4269.09774601373,18
"930510203",2021,4859.15492957746,4859.15492957746,1
"930510203",2022,37051.282051282,37051.282051282,2
"930510203",2023,3001.61290322581,3001.61290322581,1
"930510204",2020,3984.91248097412,4260.08864712389,22
"930510204",2021,4579.35593220339,4539.58693948874,87
"930510204",2022,4491.46944444444,14321.6588579651,92
"930510204",2023,4114.58333333333,4226.71301879211,43
"930510204",2024,4000,4228.35288411847,42
"930510204",2025,4236.93775556565,4240.97069728826,14
"930510301",2020,4287.80205230056,4367.52709936899,60
"930510301",2021,4128.34167168977,4071.57289098892,48
"930510301",2022,3705.57642334042,4346.56119452157,32
"930510301",2023,3151.26050420168,3482.66783689258,22
"930510301",2024,3881.81818181818,3750.66232612484,24
"930510301",2025,3210.52631578947,3439.82656745815,4
"930510302",2020,3260.34628378378,3620.11721087926,16
"930510302",2021,3028.73563218391,3336.05901502508,36
"930510302",2022,3165.09856630824,3087.57800264871,28
"930510302",2023,3091.09311740891,3330.4970573885,24
"930510302",2024,2969.23076923077,3094.756125276,19
"930510302",2025,3175.26315789474,3406.71421517408,8
"930510303",2020,1962.5,1962.5,1
"930510303",2021,2178.08219178082,2287.4363237661,5
"930510303",2022,2027.02702702703,2055.00105054841,9
"930510303",2023,2094.8717948718,2173.73625439663,4
"930510303",2024,2010.10101010101,2010.10101010101,1
"930510303",2025,2668.70497427101,2668.70497427101,2
"930510304",2020,3105.05319148936,2885.43428178131,8
"930510304",2021,2716.97553743514,2851.64975778549,18
"930510304",2022,3541.66666666667,3579.72271277622,17
"930510304",2023,2605.26315789474,2855.48678674829,11
"930510304",2024,2827.27272727273,2780.10109922387,9
"930510304",2025,2846.48187633262,3054.2708191565,6
"930510401",2020,2703.2967032967,2986.33216201467,6
"930510401",2021,2806.45161290323,2693.92207178022,19
"930510401",2022,3042.25352112676,3120.4451814653,21
"930510401",2023,3125.99681020734,4037.53708933768,10
"930510401",2024,2738.09523809524,2704.73730298397,15
"930510401",2025,2428.0722189866,2552.27293597707,6
"930510402",2020,1826.92307692308,2047.87431557033,11
"930510402",2021,2941.36363636364,3037.33808827815,25
"930510402",2022,4520.59141723765,4536.1178143341,108
"930510402",2023,4583.33333333333,4395.48714084434,49
"930510402",2024,2913.54355130525,3042.83314062174,14
"930510402",2025,2931.50684931507,3059.7142610404,3
"930510403",2020,3877.58468899522,3737.40307782214,30
"930510403",2021,3606.07338983051,3406.56490477874,19
"930510403",2022,2789.15662650602,3089.30851805229,8
"930510403",2023,2597.28101595571,2415.19456203191,4
"930510403",2024,2942.46987951807,3098.01393780249,6
"930510403",2025,2393.58345021038,2613.26323174063,4
"930510404",2020,3294.11764705882,3298.16273571711,21
"930510404",2021,3666.66666666667,3734.18007867373,37
"930510404",2022,3333.33333333333,3485.04761097802,45
"930510404",2023,3195.19212523719,3407.63202580917,20
"930510404",2024,3454.90716180371,3919.29531928116,34
"930510404",2025,2983.87096774194,3054.11842858583,9
"930510405",2021,2660.37735849057,2641.34603495345,7
"930510405",2022,2913.46153846154,2799.34417906157,10
"930510405",2023,2641.50943396226,2597.10151847566,7
"930510405",2024,2714.28571428571,2714.28571428571,2
"930510405",2025,2446.8085106383,2446.8085106383,1
"930510501",2020,4367.19858156028,4234.51166067289,56
"930510501",2021,4390.625,4352.83400317462,104
"930510501",2022,4546.70138888889,7225.72397035096,72
"930510501",2023,4266.66666666667,4588.12500402078,51
"930510501",2024,4565.21739130435,4596.8212446009,47
"930510501",2025,3491.79025423729,3740.47788289869,14
"930510502",2020,4238.08311800172,4434.27111061263,74
"930510502",2021,4602.5641025641,4991.87659058019,113
"930510502",2022,4873.23943661972,5305.97446236658,141
"930510502",2023,4783.2939322301,4781.47625747597,98
"930510502",2024,4111.11111111111,4254.62474643354,65
"930510502",2025,3911.74561972745,3685.51683394041,26
"930510503",2020,3923.80952380952,5164.42483916403,13
"930510503",2021,3783.78378378378,4216.33482838684,39
"930510503",2022,4300,4611.13084633704,27
"930510503",2023,4041.00598550877,6544.40936980638,24
"930510503",2024,3969.23076923077,4491.29533752788,25
"930510503",2025,4432.66666666667,4550.09136367489,6
"930530101",2020,4027.77777777778,4135.49582424181,11
"930530101",2021,4377.77777777778,4297.62830211211,41
"930530101",2022,4114.28571428571,4055.11344538915,35
"930530101",2023,3798.07692307692,3695.60424494308,20
"930530101",2024,3526.32543926662,3579.30900834364,18
"930530101",2025,3333.33333333333,3282.91540865512,5
"930530102",2020,3563.82978723404,3763.48022781682,33
"930530102",2021,3740,4925.77428209493,53
"930530102",2022,3345.61403508772,3966.6050672288,48
"930530102",2023,3877.55102040816,8336.33064324324,41
"930530102",2024,3250,3328.14614515055,25
"930530102",2025,3468.8832054561,3358.33789300765,14
"930530103",2020,3810.94368986984,4055.86210715349,18
"930530103",2021,4281.25,4473.80868845267,35
"930530103",2022,4416.66666666667,10428.3619593295,35
"930530103",2023,3932.42694805195,5346.72497492854,32
"930530103",2024,3471.46358543417,3779.01404512668,22
"930530103",2025,4158.01411290323,4483.57402914661,6
"930530104",2020,4297.65957446809,8501.87304450601,34
"930530104",2021,4076.1758118701,4927.43414202421,66
"930530104",2022,4449.57420803782,5764.21414225506,54
"930530104",2023,2862.71186440678,4159.10660485273,71
"930530104",2024,3261.81818181818,4208.20422199852,40
"930530104",2025,32498.373454782,24773.174209231,18
"930530105",2020,4323.94366197183,5526.77789059162,7
"930530105",2021,4670.0143472023,4886.09863545675,24
"930530105",2022,4387.09677419355,4636.10442837552,29
"930530105",2023,3840,3724.47976176079,19
"930530105",2024,4062.5,7600.26417635366,33
"930530105",2025,2917.76119402985,2604.44270548366,3
"930530106",2020,3892.85087719298,7069.99152040964,18
"930530106",2021,4299.05708460754,5889.94209483451,48
"930530106",2022,3665.78947368421,4485.91568870252,33
"930530106",2023,3583.77192982456,3932.51617380007,34
"930530106",2024,3723.40425531915,4910.85264505067,27
"930530106",2025,3013.69863013699,3324.6929009383,11
"930530107",2020,5070.83333333333,12258.38456195,61
"930530107",2021,4953.84615384615,11359.9769650718,71
"930530107",2022,4861.11111111111,7445.83523566495,45
"930530107",2023,4633.02752293578,5544.5807429511,19
"930530107",2024,4561.40350877193,7200.17197838698,17
"930530107",2025,3492.06349206349,3657.35234567478,7
"930530108",2020,3408.60215053763,3206.74855240835,7
"930530108",2021,4218.75,4469.32685878644,17
"930530108",2022,4118.64406779661,4196.98786830635,15
"930530108",2023,4062.57606490872,5216.66250942942,16
"930530108",2024,3333.33333333333,3469.60225531654,7
"930530108",2025,4000,4012,3
"930530109",2020,3454.54545454545,4263.91774891775,5
"930530109",2021,3857.14285714286,3637.34109028227,5
"930530109",2022,4414.89361702128,5011.96669419547,7
"930530109",2023,2926.82926829268,3237.62668132227,7
"930530109",2024,2971.42857142857,3577.09627329193,5
"930530109",2025,3425,3472.7862254025,4
"930530110",2020,3104.59183673469,3300.13290834518,14
"930530110",2021,2971.17400419287,3512.52581730498,20
"930530110",2022,2742.71402550091,3007.81086095445,16
"930530110",2023,2950.81967213115,3459.16215968175,13
"930530110",2024,2600,3057.72539318758,7
"930530110",2025,2227.05882352941,2256.24183006536,3
"930530111",2020,4298.5257985258,4021.20466793042,12
"930530111",2021,3252.72120786517,4574.62790533806,40
"930530111",2022,4344.8275862069,6420.85662342054,47
